address;balance_btc_prev;n_tr_prev;time_prev;ts_prev;exchange_rate_prev;cum_profit_prev;cohort_prev;last_block;label;balance_btc;balance_usd;first_tr;last_tr;tr_btc;n_tr;time;ts;exchange_rate;tr_profit;cum_profit;cohort;abs_delta
bc1q2qqqt87kh33s0er58akh7v9cwjgd83z5smh9rp;4453.89018974;44;2024-02-17 11:00:00 UTC;1708164000;51712.97;84604301.93146059;c;830840;Bybit-coldwallet;3454.0;207983949.0;2022-07-21 07:31:42 UTC;2024-04-15 21:52:04 UTC;0.0;77;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;999.8901897400001
bc1qp35dsajn83xngcapf6n45dpjclwgcfvpjvqclv;1314.01139699;17;2024-01-11 21:00:00 UTC;1705003200;46308.05;334376.44912511;c;825355;;314.76;18954093.0;2021-12-23 01:02:48 UTC;2024-03-04 23:01:54 UTC;0.0;13;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;999.2513969900001
1HGrFjPgeQeV9otXnuKKPBwqzUBZ9tDWvm;231.22002533;7;2024-02-16 20:00:00 UTC;1708110000;51818.58;215823.49569115;b;830751;;1204.0;72528177.0;2024-02-08 18:58:13 UTC;2024-04-17 14:50:29 UTC;0.0;25;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;972.77997467
bc1qtq5zfllw9fs9w6stnfgalf9v59fgrcxxyawuvm;1521.91546445;760;2024-02-21 02:00:00 UTC;1708477200;52100.1;-94072764.37808967;c;831334;74882424;2480.0;149351505.0;2021-03-26 15:40:21 UTC;2024-04-18 08:11:50 UTC;0.0;819;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;958.08453555
bc1q8xadkt4mpacacgt2578vfct4g6qj0pysxqvty2;1205.0;22;2024-02-16 23:00:00 UTC;1708120800;52045.92;8089080.84589641;c;830766;;255.0;15355381.0;2023-11-28 23:06:40 UTC;2024-04-17 16:38:05 UTC;0.0;32;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;950.0
bc1qt2wt29j8jkfse5mzwey95h2sj9p7f00jew4s8k;872.66708418;1210;2024-02-20 11:00:00 UTC;1708423200;52223.17;-4241977.60633485;b;831248;79064531;1786.0;107545815.0;2021-08-21 07:43:37 UTC;2024-04-18 18:13:10 UTC;0.0;1467;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;913.33291582
bc1qsqwp5h2c85emk2njhk9t78pcnq47rf3armszq2;92.34925391;716;2024-02-20 22:00:00 UTC;1708462800;52136.21;69771701.04222621;a;831308;55361331;977.04;58834612.0;2020-08-27 16:55:18 UTC;2024-04-17 20:52:50 UTC;0.0;859;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;884.69074609
32TiohXoCmHr87xVm3E9A3sLiWBJjYn1gf;4560.06780725;47;2024-02-16 15:00:00 UTC;1708092000;51851.71;77260240.22577097;c;830724;103282380;5413.0;325971756.0;2024-01-09 19:10:05 UTC;2024-04-11 12:47:59 UTC;0.0;50;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;852.9321927499996
3CqawYdjUh59Qj7WGvna5rAGn7ApuSKUgG;700.0;10;2024-02-16 17:00:00 UTC;1708099200;51959.17;23529368.05;b;830740;;1550.0;93336872.0;2022-06-03 10:05:24 UTC;2024-03-25 03:30:05 UTC;0.0;6;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;850.0
1FaqzrnzSLvMXtbPaT1ZMsTkPnPxz4nLuH;2645.61019105;67;2024-02-13 16:00:00 UTC;1707836400;48738.7;86124707.63793054;c;830298;;1834.0;110453821.0;2022-10-31 21:56:45 UTC;2024-04-10 17:10:33 UTC;0.0;128;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;811.6101910500001
bc1qm9vv9nuwfevdyrdqve7kd3nlkfrxp9zpvr4r2u;127.36644819;21489;2024-02-19 21:00:00 UTC;1708372800;51886.57;-14434801.55177242;b;831162;55088286;936.89;56416819.0;2020-08-20 13:01:16 UTC;2024-04-18 17:36:20 UTC;0.0;34399;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;809.52355181
bc1qzk2pyxtahg64cx6gyq02vrw65fdxtpr253r4ygww9n2w2zjyy8wsnyc666;7427.01232168;3279;2024-02-20 15:00:00 UTC;1708437600;51807.66;347801742.0972704;c;831268;;6626.0;399001901.0;2020-02-25 08:28:18 UTC;2024-04-17 23:40:05 UTC;0.0;3066;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;801.0123216800002
bc1q6zwcwg39rp2k3xfvl6vutyz6c0jsrhwjg60c5s;1033.25605012;213;2024-02-20 21:00:00 UTC;1708459200;52067.77;4828513.65978404;c;831301;72138417;264.19;15909086.0;2021-01-06 15:21:41 UTC;2024-04-16 22:34:20 UTC;0.0;331;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;769.06605012
162bzZT2hJfv5Gm3ZmWfWfHJjCtMD6rHhw;7840.97792308;385;2024-02-14 05:00:00 UTC;1707883200;49480.74;130014289.86280406;c;830374;gate.io-coldwallet;7079.0;426277377.0;2022-10-19 04:37:20 UTC;2024-04-18 04:34:32 UTC;0.0;224;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;761.9779230800004
3JmxvMqm35aLDUHXDbESy6rQz4M8MBQD32;1218.6606247;543;2024-02-21 01:00:00 UTC;1708473600;52167.63;-47928215.61700404;c;831329;OKEx;472.61;28459037.0;2021-02-19 00:18:00 UTC;2024-04-17 22:53:15 UTC;0.0;559;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;746.0506247
bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p;3945.80278952;2276;2024-02-20 19:00:00 UTC;1708452000;51294.22;70096143.11116256;c;831290;91630852;3200.0;192687668.0;2022-05-10 18:19:01 UTC;2024-04-18 17:57:31 UTC;0.0;5867;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;745.8027895199998
35pbywynSmNrBh2Ps7UESWUCsezmoGVQNH;1038.73008752;18;2021-07-07 17:00:00 UTC;1625673600;34556.46;26146808.20240348;c;690046;;300.73;18109165.0;2020-06-21 02:26:58 UTC;2024-03-10 22:53:03 UTC;0.0;1;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;738.0000875200001
38fJPq4dYGPoJizEUGCL9yWkqg73cJmC2n;217.83996585;185;2024-02-16 02:00:00 UTC;1708045200;51924.01;54531258.94282958;b;830648;KuCoin-coldwallet;950.04;57208656.0;2022-06-21 06:23:47 UTC;2024-04-18 00:02:48 UTC;0.0;210;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;732.20003415
bc1q0phej5lfqc8ed69f53l5mxw78svx878lgpqesl;307.81385252;3732;2024-02-20 19:00:00 UTC;1708452000;51294.22;48156118.72980987;b;831285;51672314;1030.0;62007538.0;2020-08-20 14:50:21 UTC;2024-04-18 19:41:57 UTC;0.0;4751;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;722.18614748
3J1oFuTTWhHGJF2vLorfvReLkirX1JtWJj;6127.78726544;4111;2024-02-21 03:00:00 UTC;1708480800;52100.1;48231854.00498229;c;831343;Kraken-wallet;5421.0;326410621.0;2023-11-19 16:48:04 UTC;2024-04-18 19:05:53 UTC;0.0;11607;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;706.7872654399998
37BnFfKVVAAw5fyLejdxLaca9WmmSA9zbS;1555.01737474;41;2024-02-02 10:00:00 UTC;1706864400;43007.45;64337435.58870608;c;828536;96237289;849.48;51153362.0;2022-12-08 07:09:25 UTC;2024-04-15 04:03:59 UTC;0.0;11;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;705.5373747399999
3A1mvU9GSc9cWQxicofHFBAKDGVyA3v5g4;3400.02674086;18;2024-02-16 15:00:00 UTC;1708092000;51851.71;21201119.21198662;c;830725;103282380;4102.0;246985858.0;2024-01-08 22:49:24 UTC;2024-04-17 13:08:15 UTC;0.0;8;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;701.9732591400002
bc1qdql5qy4y5u3qtlf589053ec5xdycdrwyun63r6qj0365cucerszsa4ckwn;1837.24399919;511;2024-02-21 10:00:00 UTC;1708506000;51164.08;29292443.56377672;c;831389;;2539.0;152867752.0;2023-10-03 08:36:33 UTC;2024-04-18 14:27:06 UTC;0.0;127;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;701.7560008099999
31hsam8EVqBubkP9Ph4RNfEYr69VVB3mTu;0.0;4;2023-02-17 18:00:00 UTC;1676653200;24331.15;3426810.0;0;777030;;700.0;42152136.0;2022-08-19 15:31:51 UTC;2024-03-01 21:54:35 UTC;0.0;2;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;700.0
3LkVkaoLQGnnhNofgcNd6c7ufZ8FHheGx6;1000.0;3;2023-11-22 17:00:00 UTC;1700668800;36510.76;-26346441.0;c;817977;;1700.0;102369472.0;2022-06-03 09:21:55 UTC;2024-03-01 21:45:51 UTC;0.0;1;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;700.0
12tiyTbCzk9Uymyta29NKbxAbBN7kcgxEZ;931.001;2;2024-01-12 06:00:00 UTC;1705035600;46244.31;0.0;b;825405;;1631.0;98214537.0;2024-01-12 05:14:57 UTC;2024-03-25 20:09:23 UTC;0.0;5;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;699.999
bc1qexh20gnxxrgrtevh4t5jf2kzchh0j7kzhpkd2w;1149.99628967;31;2024-02-20 22:00:00 UTC;1708462800;52067.77;10122936.03102627;c;831305;;450.0;27097530.0;2023-11-24 13:50:16 UTC;2024-04-18 20:47:04 UTC;0.0;47;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;699.9962896699999
14ADJqCMwpvqirAbBYzVx8MaX8cxAo1Nu9;318.99987257;6;2024-02-20 16:00:00 UTC;1708441200;51705.21;134901.84807331;b;831272;;1015.0;61120573.0;2024-02-08 20:57:51 UTC;2024-03-04 20:13:56 UTC;0.0;14;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;696.00012743
bc1q0t8qm6cj6dxrnvt2nsecfn2cu2pgju8jyte3fx;1767.35374023;736;2024-01-29 18:00:00 UTC;1706547600;43035.94;29281439.19849502;c;827986;86646279;1073.0;64608257.0;2020-12-04 13:24:21 UTC;2024-04-18 12:00:35 UTC;0.0;883;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;694.3537402300001
bc1qy4zyucgksmyp67m5aev4hv4ltak6ggv3k4064n;5716.113315;33;2024-02-20 17:00:00 UTC;1708444800;51705.21;63946269.68076678;c;831277;;5026.0;302643198.0;2024-01-10 14:27:38 UTC;2024-04-18 07:32:19 UTC;0.0;81;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;690.1133149999996
bc1qk0ek70ghsgatfvncfenlc2t7vq28myfqt348sk;1170.0;5;2023-10-24 07:00:00 UTC;1698127200;33881.8;-183603.6;c;813611;;480.0;28904322.0;2023-10-24 04:43:23 UTC;2024-03-29 23:18:08 UTC;0.0;3;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;690.0
1PJiGp2yDLvUgqeBsuZVCBADArNsk6XEiw;11314.00879586;14;2024-02-20 07:00:00 UTC;1708408800;51953.9;109083994.39008692;d;831216;;10632.0;640231230.0;2023-12-21 07:02:55 UTC;2024-04-16 09:33:01 UTC;0.0;11;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;d;682.0087958599997
1KvFrDoJba81fjp34QpQNfVSakhbexd6oV;1030.40402881;6;2024-02-13 21:00:00 UTC;1707854400;49210.54;-432729.21111065;c;830325;;365.0;21979493.0;2022-06-09 13:43:12 UTC;2024-04-10 16:12:32 UTC;0.0;5;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;665.40402881
19KHfhPNu5dB271471pfDyVuaqXzecrBd5;194.11505203;5232;2024-02-21 13:00:00 UTC;1708516800;51200.57;11507321.19511181;b;831402;;858.64;51704887.0;2020-08-11 13:14:53 UTC;2024-04-18 14:19:48 UTC;0.0;6489;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;664.52494797
34oXLrbcr826hmzqz3xzYmsdEuGKdHtYxa;1010.8344173;8;2024-02-09 10:00:00 UTC;1707469200;46612.47;2306052.08981114;c;829645;86377017;1669.0;100493168.0;2021-07-08 07:12:10 UTC;2024-04-15 01:00:35 UTC;0.0;1;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;658.1655827
bc1qn5499jvrggltgw0axj8hwtk7u42lsj2h52mhac;1361.4985628;97;2024-02-15 17:00:00 UTC;1708012800;52220.34;11417680.04377155;c;830600;80345003;711.01;42815217.0;2021-08-06 14:02:04 UTC;2024-03-27 04:14:20 UTC;0.0;59;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;650.4885628
3DwVjwVeJa9Z5Pu15WHNfKcDxY5tFUGfdx;5000.01023242;37;2023-10-02 07:00:00 UTC;1696226400;28143.42;336682275.8284478;c;810264;OKEx;4350.0;261946030.0;2020-02-29 16:49:31 UTC;2024-03-04 23:01:54 UTC;0.0;9;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;650.0102324199997
bc1qc0ya42ahnsuskxr8xeg55pccg7anxz53dzhkup;1105.67092462;58;2024-01-30 14:00:00 UTC;1706619600;43313.16;4287861.00978118;c;828113;;456.67;27499462.0;2023-08-31 09:52:16 UTC;2024-04-17 20:55:58 UTC;0.0;41;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;649.00092462
bc1qrj8jwwea530rx00ldc22w8mnaclae4m54e6tgy;8037.76142981;153;2024-02-19 10:00:00 UTC;1708333200;52299.11;187216434.5637765;c;831108;;7413.0;446376116.0;2022-01-19 19:14:15 UTC;2024-04-13 13:22:25 UTC;0.0;192;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;624.7614298099998
19pnUzv5KHALEu3DRpyHogT6N3BeHbqJrS;2490.35123051;115;2024-02-13 21:00:00 UTC;1707854400;49549.49;235863195.990952;c;830328;;3112.0;187424268.0;2019-05-17 02:32:08 UTC;2024-04-10 16:12:32 UTC;0.0;135;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;621.6487694900002
bc1qtkkaarjs7zxrzth6a6azu78nge0x5tl8duvdp8;2168.99943112;32;2024-02-21 03:00:00 UTC;1708480800;52053.46;30172053.3431171;c;831342;;2789.0;167946119.0;2023-08-11 17:08:53 UTC;2024-04-17 20:55:58 UTC;0.0;7;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;620.0005688800002
3A7SAaTeJfkVHKa7Et3Ufpn516Y5uXrqYw;0.004736;48;2024-02-02 17:00:00 UTC;1706889600;43180.7;1638331.26816732;0;828587;95851478;619.86;37326309.0;2022-03-11 09:18:31 UTC;2024-04-18 22:54:36 UTC;0.0;35;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;619.855264
3KwU4ZBUnXeN7nMuGMfhUAYDFp3zj9yTFC;961.65209109;246;2024-02-16 20:00:00 UTC;1708110000;51818.58;22809020.07482178;b;830751;84450181;342.47;20622701.0;2021-08-12 19:18:12 UTC;2024-04-17 22:53:15 UTC;0.0;165;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;619.18209109
1LVYbnSX6f6vE2Zn4zs2oZ4eKyBgzkqaay;5215.0982107;27;2024-01-29 18:00:00 UTC;1706547600;43156.89;91352205.39686061;c;827986;;4598.0;276885208.0;2022-11-30 07:27:47 UTC;2024-04-16 15:49:45 UTC;0.0;8;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;617.0982107
36Ge1JYchtdkvYScTdo4N1jCspkwqHd9Ff;2095.0;6;2023-10-18 14:00:00 UTC;1697634000;28301.48;-6717651.0;c;812763;103992404;1495.0;90024918.0;2022-08-19 15:31:51 UTC;2024-03-01 21:54:35 UTC;0.0;3;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;600.0
143gLvWYUojXaWZRrxquRKpVNTkhmr415B;994.5520894;135;2024-02-14 16:00:00 UTC;1707922800;51612.98;86651550.04077856;b;830438;Huobi-coldwallet;1594.0;96007973.0;2019-11-01 19:09:34 UTC;2024-04-17 21:02:44 UTC;0.0;110;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;599.4479106
3MMaLANWuXzknhqDN2uUwksCDFfzEN4pm2;4940.66256442;4;2024-01-15 04:00:00 UTC;1705287600;42566.77;98766432.89655907;c;825848;;4344.0;261598300.0;2023-03-01 04:09:21 UTC;2024-03-28 03:04:11 UTC;0.0;3;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;596.6625644200003
bc1q4h0fgt7cejhzzhsyxl3an28uxpnamf8pvwqh4c;1966.19002288;2;2024-01-03 19:00:00 UTC;1704304800;42591.78;-0.02551234;c;824195;103405164;1371.0;82536332.0;2023-12-22 20:41:51 UTC;2024-04-18 17:12:01 UTC;0.0;2;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;595.19002288
bc1qtrxc0use4hlm7fl0j6t37z7qlwl5eppj8lywz6;18007.14167218;84;2024-02-21 10:00:00 UTC;1708506000;51164.08;545941050.1661605;d;831387;97847925;18598.0;1119903102.0;2022-07-24 21:01:08 UTC;2024-04-17 06:11:04 UTC;0.0;70;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;d;590.8583278199985
3Jxc4zsvEruEVAFpvwj818TfZXq5y2DLyF;3637.38232674;41;2024-01-29 12:00:00 UTC;1706526000;42275.44;58579005.12029504;c;827953;;4211.0;253571909.0;2022-12-15 14:23:07 UTC;2024-04-13 04:32:04 UTC;0.0;11;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;573.6176732600002
3Kvei71hpRDPcLKHqPoF13Ug9zNEviZrVz;3920.75171494;5;2024-02-16 17:00:00 UTC;1708099200;51959.17;49434863.03157102;c;830742;;3349.0;201646887.0;2023-01-26 16:20:20 UTC;2024-02-29 16:19:59 UTC;0.0;3;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;571.75171494
bc1qzw8un9ynxjhygu9nw4r9uz70lvgwkzs8yj72m0;199.43551357;581;2024-02-16 09:00:00 UTC;1708070400;51819.57;954194.98980971;b;830690;82283034;770.57;46401839.0;2021-12-14 07:55:01 UTC;2024-04-17 05:05:19 UTC;0.0;764;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;571.13448643
bc1qhhz3g6qsumlw8w6n4shwddcdjmthepyze5z748;1239.31058801;173;2024-02-21 10:00:00 UTC;1708506000;51164.08;9869101.36982632;c;831389;;1807.0;108795730.0;2023-11-26 02:45:35 UTC;2024-04-18 11:44:46 UTC;0.0;300;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;567.68941199
1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g;2460.96592033;176100;2022-12-14 11:00:00 UTC;1671012000;17819.64;-22287362.29254519;c;767374;Bitfinex;3021.0;181914354.0;2016-08-10 14:04:31 UTC;2024-04-18 23:31:54 UTC;0.0;420795;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;560.0340796700002
1EoknWPXhH98R9xchqgUfAyJbi2fa4CvPS;312.0;2;2024-01-23 01:00:00 UTC;1705968000;39809.95;0.0;b;826915;;863.0;51967562.0;2024-01-23 00:46:58 UTC;2024-04-02 16:25:38 UTC;0.0;8;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;551.0
3JuPfeK7N4hTgXp3ULx6a4zr5fFwoBmdFU;8.500012;33;2024-02-19 10:00:00 UTC;1708333200;52299.11;-13794273.63647686;a;831106;97586215;558.0;33601276.0;2023-04-21 08:59:41 UTC;2024-04-18 13:00:50 UTC;0.0;21;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;549.499988
3EeHsUEnyYQkjdV7zT2v4KHid6B16RjkHn;429.21483496;3233;2024-02-21 09:00:00 UTC;1708502400;51488.75;2172102.39334795;b;831376;Kraken-wallet;976.76;58817719.0;2019-11-18 07:12:58 UTC;2024-04-18 11:44:46 UTC;0.0;1961;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;547.54516504
bc1qlsg9l5jnrwa89epekw57rx0evpwkgzc08qzm6d;845.39787135;4;2022-11-11 12:00:00 UTC;1668164400;16740.47;85226.049492;b;762693;;301.0;18125370.0;2022-08-20 04:54:07 UTC;2024-04-02 03:35:48 UTC;0.0;2;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;544.39787135
38Xe5ohSf6dFAGE7fMQVnqzS5PBPrQKxtw;757.16319921;61;2024-02-15 14:00:00 UTC;1708002000;52352.94;7708371.41514772;b;830582;33942309;215.15;12955808.0;2020-08-27 03:23:29 UTC;2024-03-15 04:08:28 UTC;0.0;40;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;542.01319921
1DeJAo2z5uyfcTkyjkz7wqj6vnJh8zxuF6;860.02956899;87;2024-02-21 09:00:00 UTC;1708502400;51488.75;10376167.51603475;b;831375;82844819;325.41;19595294.0;2021-12-31 11:19:14 UTC;2024-04-15 09:48:08 UTC;0.0;82;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;534.6195689900001
bc1q43u2gqyqvt40rjc5t2w6srrdsyynqregwtuwwy;960.49447271;15;2024-02-12 22:00:00 UTC;1707771600;49981.8;15317594.41105141;b;830194;;1486.0;89512727.0;2023-08-11 17:08:53 UTC;2024-04-18 21:16:23 UTC;0.0;9;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;525.50552729
31oxjGsmepoq2cipeGQ2zKZRRBCf1m3kAC;4666.50940492;56;2024-02-19 11:00:00 UTC;1708336800;52299.11;297479020.5639711;c;831110;53307757;4145.0;249573346.0;2019-08-06 20:24:19 UTC;2024-04-05 02:37:43 UTC;0.0;55;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;521.5094049199997
31wXuLH5AKBWoZsK4VJS5wG75nTUAWYnWf;910.0;2492;2024-02-21 06:00:00 UTC;1708491600;51823.17;28411604.11041406;b;831364;77796123;390.0;23484761.0;2021-07-08 03:19:19 UTC;2024-04-18 21:34:13 UTC;0.0;6113;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;520.0
3FD7my8rHDxLyGMLcxdeyV3eHLbTLNA34X;1896.50093946;79;2024-02-20 17:00:00 UTC;1708444800;51248.97;23084962.25722126;c;831277;;2415.0;145451472.0;2023-02-06 13:17:22 UTC;2024-04-18 08:36:39 UTC;0.0;62;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;518.4990605400001
bc1q0dfgg0phamhxyntrenylv98epwn69fq9mwmaz0;3572.6234504;196;2024-02-21 09:00:00 UTC;1708502400;51488.75;49280892.50700946;c;831378;75849610;4077.0;245487277.0;2021-01-14 15:44:19 UTC;2024-04-17 08:37:01 UTC;0.0;91;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;504.3765496000001
12Hfpqw5FVRq2wVx7XizWdVFS1erEs3j1Z;748.21430761;127;2024-01-12 10:00:00 UTC;1705050000;45956.58;13272608.11549927;b;825426;;248.2;14946067.0;2020-09-14 08:39:35 UTC;2024-03-29 10:26:40 UTC;0.0;87;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;500.01430761
13EhYFE8oY6h37BJrE1undCTNfwyWjygdM;1500.0;8;2023-11-29 15:00:00 UTC;1701266400;37768.65;25571315.69513182;c;819005;85833326;1000.0;60217337.0;2022-02-02 16:30:04 UTC;2024-02-28 19:44:49 UTC;0.0;12;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;500.0
14sUCtAQf5z3X6ZJxuKPFGr3ZcFWGoadc3;800.99749594;1;2022-06-24 03:00:00 UTC;1656036000;21182.06;0.0;b;742078;;301.0;18125243.0;2022-06-24 02:24:37 UTC;2024-04-02 02:26:52 UTC;0.0;1;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;499.99749594
bc1qjav0ce3rc5n6espfjndrxck4s44sv66nagccsfqgu7yvwh539nlq6myyad;2325.998284;25;2024-02-20 03:00:00 UTC;1708394400;51664.87;12136504.82273888;c;831195;;1836.0;110558910.0;2021-10-27 09:00:56 UTC;2024-04-15 22:25:35 UTC;0.0;22;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;489.9982839999998
bc1q8urxlm2uye3t6nwg0y44sn32p0ynvefxpqseu4;1662.76074222;706;2024-02-21 11:00:00 UTC;1708509600;51200.57;31843273.51298917;c;831395;98590549;2143.0;129016307.0;2023-06-02 09:50:50 UTC;2024-04-18 17:12:01 UTC;0.0;1046;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;480.2392577799999
bc1qva5m5e7da2zm590z03tdnj42u9q2uye3hgrehwrzgg8j4kxq9seq9rvw0m;2152.44089838;1618;2024-02-14 14:00:00 UTC;1707915600;51587.91;15773444.67500168;c;830427;;2626.0;158109811.0;2024-01-30 13:58:22 UTC;2024-03-18 00:34:20 UTC;0.0;1;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;473.5591016200001
3EMVdMehEq5SFipQ5UfbsfMsH223sSz9A9;19678.8313391;57;2024-01-27 13:00:00 UTC;1706356800;41765.38;261280602.41375643;d;827628;;19209.0;1156704307.0;2019-02-01 15:46:33 UTC;2024-03-12 16:17:34 UTC;0.0;45;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;d;469.83133910000106
3FzFX9bXNYmA9nxTH51LCqm4XtCaaC6SEw;2093.57205205;338;2024-02-02 19:00:00 UTC;1706896800;42985.36;-91121183.14621267;c;828604;;1639.0;98669491.0;2021-03-09 15:23:28 UTC;2024-04-18 13:05:39 UTC;0.0;353;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;454.5720520499999
1ETseKYhuSh2JGqwAKon5QZTXSiCJkdKeb;430.21398951;842;2024-02-21 10:00:00 UTC;1708506000;51164.08;154873538.500642;b;831389;;878.86;52922538.0;2023-03-24 17:12:43 UTC;2024-04-17 12:20:38 UTC;0.0;1000;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;448.64601049000004
1FGNGPMqm3GKMRKdPphUuoUhMiHUQ1k2Lv;700.00004379;7;2021-09-09 22:00:00 UTC;1631221200;46405.91;-6706693.16175779;b;699817;;1128.0;67904777.0;2021-03-11 02:58:35 UTC;2024-04-11 20:41:21 UTC;0.0;8;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;427.99995621000005
362qG43WYQQvrdTA37AdgFcGQ2oBpWiBdX;1123.9671016;37;2024-02-15 16:00:00 UTC;1708009200;52073.03;23325445.6188329;c;830595;99535329;698.36;42053420.0;2022-11-09 22:37:41 UTC;2024-04-17 14:31:03 UTC;0.0;25;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;425.60710159999996
